video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"Djjfe7egQvo","Meisita Lomania Ft. Bajol Ndanu - Ku Puja Puja (Official Reggae Version)","2020-07-02T03:00:11Z","UCIjPISm1lDd9N4f9nV4LKZw","BAJOL NDANU MANAGEMENT","10","20.10.07","Meisita Lomania|Reggae|Bajol Ndanu Management|Ku Puja Puja|Official Music Video|Dangdut Reggae|Lagu Bajol|Bajol Ndanu|Dara Ayu ft Bajol Ndanu|Dara Ayu Satu Hati Sampai Mati|Dara Ayu Rindu aku Rindu Kamu|Dara Ayu|download lagu dara ayu|dara ayu reggae full album|download full album dara ayu ft bajol|dara ayu ft. bajol ndanu banyu moto|satu hati sampai mati dara ayu lirik|dara ayu cover album reggae|rindu aku rindu kamu lirik|download lagu rindu aku rindu kamu","500990","8590","258","710","https://i.ytimg.com/vi/Djjfe7egQvo/default.jpg","False","False","Meisita Lomania Ft. Bajol Ndanu - Ku Puja Puja (Official Reggae Version)Title : Ku Puja PujaArtist : Meisita Lomania ft. Bajol NdanuComposer : Irvan Nurman alias IpankArr : S One StudioVideo : R PicturesLabel : PT. Media Musik ProaktifDengarkan streaming Ku Puja Puja versih Bajol dan Meisita disini :Itunes              : https://bit.ly/KuPujaPujaappleDeezer            : https://bit.ly/KuPujaPujadeezerSpotify            : https://bit.ly/KuPujaPujaspotifyAktifkan RBT Ku Puja Puja dengan cara:Telkomsel      : Ketik MBKUPUJA Kirim Ke 1212XL/Axis          : Ketik MBKUPUJA Kirim ke 1818Three             : Ketik MBKUPUJA Kirim Ke 1212#BajolNdanu #MeisitaLomania #KuPujaPujaTerima kasih sudah menonton duet perdana Meisita Lomania dan Bajol Ndanu. Jangan lupa ajak teman-teman kalian untuk subscribe, like, komen, dan nonton bareng di channel ini yaa!-----------------------------------------------------------------------------------------------------------Tonton semua lagu Dara Ayu ft Bajol Ndanu di sini : https://www.youtube.com/watch?v=FuId5...------------------------------------------------------------------------------------------------------------Tonton juga lagu Dara Ayu ANUGERAH :https://www.youtube.com/watch?v=K_0rD...SEPANJANG JALAN KENANGAN : https://www.youtube.com/watch?v=b67c6...SEWATES KERJO  : https://www.youtube.com/watch?v=j7WUD...MALIOBORO : https://www.youtube.com/watch?v=5eys2...--------------------------------------------------------------------------------------------------------------------- Semua content yang ada di channel ini sudah mendapatkan izin dari Publishing dan pencipta lagu. Kami menghormati sebuah karya dan hak cipta. Kami hanya ingin berkarya, memberikan hiburan-hiburan yang bermanfaat bagi masyarakat.   - Bajol Ndanu, Dara Ayu, Emily Young adalah talent-talent yang saat ini bernaung di bawah bendera Media Musik Proaktif, TA PRO Music & Publishing dan 27 Musik Indonesia. Contact for business: +62 857-1725-5758  - Proaktif : https://www.youtube.com/user/musikpro...  - TA pro : https://www.youtube.com/channel/UCX8f... - 27 Musik Indonesia : https://www.youtube.com  Go find us at ! Instagram ProAktif : https://www.instagram.com/musikproakt... Instagram TA Pro Music : https://www.instagram.com/tapromusik/... Instagram 27 Musik : https://www.instagram.com/27musik/?hl=id Facebook ProAktif : https://m.facebook.com/musikproaktif/ Facebook TA Pro Music : https://m.facebook.com/TAPRODUCTION278/ Facebook 27 Musik Indonesia : https://m.facebook.com/profile.php?id..."
"kwZHrOHabkY","TIARA ANDINI BELAJAR CATWALK BARENG CARLA YULES MISS INDONESIA","2020-07-08T03:00:14Z","UCCJl5EEEpp7WuGjSImtFO1A","Miss Indonesia","24","20.10.07","Miss Indonesia|Carla Yules|Pemenang|FInalis|juara|Indonesia Idol|Tiara Andini|Tiara|Tiara Idol|Idol|Indonesia Idol X|catwalk|manner|tiara idol jadi miss indonesia|tiara idol|carla yules belajar nyanyi|tiara catwalk|tiara belajar catwalk","76651","5167","149","643","https://i.ytimg.com/vi/kwZHrOHabkY/default.jpg","False","False","Halo, di video kali ini Carla Yules Miss Indonesia 2020 akan ngobrol bareng dengan @Tiara Andini Indonesian Idol yang sedang viral dengan single barunya Maafkan Aku #TerlanjurMencinta, di video kali ini Tiara Andini juga akan belajar Catwalk ala Miss Indonesia bareng Carla Yules, Seperti apa ekspresi Tiara Andini ketika melakuan Catwalk pertama kali. saksikan video selengkapnya!Jangan lupa like comment & Subscribe!#CarlaYules #Catwalk #TiaraAndiniSubscribe our channel:Youtube Miss Indonesia http://bit.ly/38rKMvPCheck Our Official WebsiteWebsite: https://bit.ly/2yFOfXP Twitter: https://bit.ly/1GxQZ9sFacebook: https://bit.ly/1dvz1auInstagram: https://bit.ly/2OUKyaG"
"gYFlIB9tBu8","GILA INI CEWE !! ABG JEPANG INI NEKAT  NEROBOS MASUK KE DALAM RUMAH TENGAH MALAM !","2020-07-08T02:45:45Z","UCVdxec6r85Cy45nL1wQKxrQ","Neo Japan","22","20.10.07","Neo Japan|cewe jepang|cewek jepang|reaksi orang jepang|reaksi cewe jepang|reaksi cewek jepang|kimochi|dedek jepang gemes|cewe jepang malu-malu|lombok|surfer|istri jepang|cara taklukin cewe jepang|cara dapetin istri jepang|abg jepang|cewe jepang cantik|cewe jepang sekolah|masuk ke rumah|nerobos masuk|panik","288544","8000","140","2551","https://i.ytimg.com/vi/gYFlIB9tBu8/default.jpg","False","False","banyak kasus seperti ini terjadi di jepang !hati sama cewe jepang , mreka nekat semua kalau sudah suka  , klu sudah baper begini jadinya ! untung bukan gw yg d datengin ..#neojapan #ABGjepang #baperaninstagram DIANGUIDELOMBOKhttps://www.instagram.com/dianguidelombok/subscribe NEOJAPANhttps://www.youtube.com/channel/UCVdxec6r85Cy45nL1wQKxrQ?view_as=subscribersumber Video : gw lagi nyari lupa download d mana kwkwwk yg tau send link d comment"
"184Ws19Js5U","나하은(Na Haeun) - BLACKPINK(블랙핑크) - How You Like That  Dance Cover","2020-07-02T08:00:01Z","UCcpAtOvcne_cX7gvarTgKsQ","[Awesome Haeun]어썸하은","10","20.10.07","어썸하은|어썸하은TV|Awesome Haeun|Haeun|하은이|나하은|Na Haeun|댄스|K-POP|댄스신동|커버댄스|쏘스페셜|DANCE|COVER","5031615","461143","10018","14417","https://i.ytimg.com/vi/184Ws19Js5U/default.jpg","False","False","#나하은 #블랙핑크 #HowYouLikeThat#awesomehaeun #BLACKPINK #dancecover#지수 #제니 #로제 #리사 #JISOO #JENNIE # ROSÉ #LISA안녕하세요! 여러분 멋지게 컴백한 블랙핑크 언니들의 커버영상으로 하은이가 찾아왔습니다!이번 영상도 즐겁게 봐주세요^^![나하은 / Na Haeun SNS]Facebook : https://www.facebook.com/haeun0116Instagram : https://instagram.com/awesomehaeunDaum Fancafe : http://cafe.daum.net/Haeun09"
"ZUdd4N5NdCY","Lyodra - Mengapa Kita #TerlanjurMencinta (Official Lyric Video)","2020-06-25T17:00:12Z","UCaAE5pyrskvGdHmypXxqncA","LyodraVEVO","10","20.10.07","#indonesianidol|#idol2020|#indonesianidol2020|#tiaraidol|#tiaraindonesianidol|#tiaraandini|#tiaraandiniidol|#tiaraidol2020|#finalisindonesianidol|#finalisidol2020|#gemintanghatiku|#pemenangidol|#laguidol|#lagukemenanganidol|#laguindonesianidol|#singleindonesianidol|#finalisidol|#tiarafinalisidol|#tiarapemenangidol|#laguterbaruindonesia|#lagubaruindonesia|#lyodraidol|#lyodraginting|#lyodraindonesianidol|#yoviewidianto","6176516","325402","13187","265971","https://i.ytimg.com/vi/ZUdd4N5NdCY/default.jpg","False","False","Lyodra’s official lyric video for new single ‘Mengapa Kita #TerlanjurMencinta’ Download and Stream: https://lnk.to/LyodraTerlanjurMencinta#Lyodra #MengapaKita #TerlanjurMencinta Composer / lyric : Yovie WidiantoProducer : Yovie & Adrian ( Yovie Widianto & Adrian Kitut ) Co Producer : Ari RenaldiString Arrangement : Ari Renaldi Vocal Directed by IrvnatGuitar by Topan Abimanyu Bass by Rudy ZulkarnaenDrum by Ari RenaldiKeyboard Section & Piano by Adrian Kitut & Yovie WidiantoVocal Recorded at Bro Studio by Anggi Keyboard / piano Recorded & edited at Arsy’s Room by Arsy Widianto Add music recorded at Aru Studio BandungStrings recorded at Studio 22 , Budapest HungaryMixed & Mastered by Ari Renaldi at Aru Studio BandungVideo lyricDirected by Arkala StudioProduced by Nocturnal ProjectLyrics :Aku t’lah tahu kita memang tak mungkinTapi mengapa kita selalu bertemu..Aku tlah tahu hati ini harus menghindarNamun kenyataan ku tak bisaMaafkan aku , Terlanjur Mencinta.Senyuman itu..Hanyalah menunda lukaYang tak pernah ku duga..Dan bila akhirnya kau harus dengannya mengapa kau dekati aku..Kau membuat semuanya..... indah , seolah takkan TerpisahAku t’lah tahu kita memang tak mungkinTapi mengapa kita selalu bertemu..Aku tlah tahu hati ini harus menghindarNamun kenyataan ku tak bisaMaafkan aku , Terlanjur Mencinta.Bila memang hatimu untuk aku.. Salahkahku berharap, berharap kau memilih diriku cinta…Aku t’lah tahu kita memang tak mungkinTapi mengapa kita selalu bertemu..Aku tlah tahu hati ini harus menghindarNamun kenyataan ku tak bisaMaafkan aku , Terlanjur Mencinta.Aku t’lah tahu kita memang tak mungkinTapi mengapa kita selalu bertemu..Aku tlah tahu hati ini harus menghindarNamun kenyataan ku tak bisaMaafkan aku , Terlanjur Mencinta.Ternyata hati tak sanggup melupa..Listen “Mengapa Kita #TerlanjurMencinta” on:Spotify: https://lnk.to/LyodraTerlanjurMencintaVD/spotifyApple Music: https://lnk.to/LyodraTerlanjurMencintaVD/applemusicYouTube Music: https://lnk.to/LyodraTerlanjurMencintaVD/youtubemusicJoox: https://lnk.to/LyodraTerlanjurMencintaVD/jooxLangit Musik: https://lnk.to/LyodraTerlanjurMencintaVD/langitmusikFollow Lyodra : Twitter: https://twitter.com/LyodraIdol10Facebook: https://www.facebook.com/lyodraofficial/Instagram: https://www.instagram.com/lyodraofficial/Youtube: https://lnk.to/Lyodra/youtubeOfficial Lyric Video by Lyodra performing Mengapa Kita #TerlanjurMencinta © 2020 Universal Music Indonesia"
"77s99NET9Mw","Denny Caknan - LOS DOL (Official Music Video)","2020-06-20T08:00:13Z","UC0k3T5AJYvKnuc52bB7rJTA","DENNY CAKNAN","10","20.10.07","Denny caknan terbaru|denny caknan|los dol|full album denny cakanan|dodit mulyanto|cerita kehidupan","24893857","649680","15166","65282","https://i.ytimg.com/vi/77s99NET9Mw/default.jpg","False","False","Alhamdulilah Telah Rilis : LOS DOL- Cipt : Denny Caknan X Lek Dahlan - Artis : Denny CaknanLirik : Los Dol ndang lanjut leh mu Whatapp an cek paket datane, yen entek tak tukokne tenan dik elingo yen mantan nakokno kabarmu,tandane iku ora rindu, nanging kangen kringet bareng awakmu tak gawe los dol blas aku ra rewel nyanding sliramu sing angel di setel tutuk - tutuk no chatingan karo wong liyo rapopo, aku ra gelo, kok tutup - tutupi, nomere mbok ganti firasat ati angel di apusi senajan mbok ganti tukang las, bakul sayur lan tukang gastiteni, bakale ngerti reff : Los Dol ndang lanjut leh mu Whatapp an cek paket datane, yen entek tak tukokne tenan dik elingo yen mantan nakokno kabarmu,tandane iku ora rindu, nanging kangen kringet bareng awakmu back __________ARR : - BAYU ONYONK TALENT : - Dodit Mulyanto - ega alfaris ( agus kotak ) - bella bonita - dllVIDEO : IF OFFICIAL ( IKHSAN WORRY x FOTOSINTESIS  ) TERIMAKASIH :  - TUHAN YME .- KELUARGA .- TEMAN .- DAN SEMUANYA .TEAM : - DIDIT W.U- DHIMAS PRASETYO- DLL  _____________________________________________________________#DennyCaknan #LosDol #MusicTetap dukung setiap karya kami , kalian sangat luar biasa SAMPAI JUMPA .....========================================Licensed to YouTube by IDE (Music)This channel & Video optimized by IDE OptimizationLicense your music here: https://smarturl.id/idemusicOptimize your video now: https://smarturl.id/optimize"
"F_LzoqYNesY","TAHAN TAWA LEVEL 1000 WKWKW","2020-07-07T15:46:01Z","UCQgGiBlZbtuLaPTWealNLLg","Alingga Putra","20","20.10.07","[none]","965121","80820","958","18203","https://i.ytimg.com/vi/F_LzoqYNesY/default.jpg","False","False","SUBSCRIBE CHANNELKU https://www.youtube.com/channel/UCQgGiBlZbtuLaPTWealNLLg CHANNEL FEBY AUDIRA https://www.youtube.com/channel/UCyANQaxC_i1phrJshJ7OA_AINSTAGRAM Alinggatiraputra https://www.instagram.com/alinggatiraputra/ Instagram Febyaudira : https://www.instagram.com/febyaudira/?hl=id FACEBOOK https://www.facebook.com/Alingga.Black.Hack Music by :NoCopyrightSounds https://www.youtube.com/user/NoCopyrightSounds/featured"
"6e6a0PdFofk","KACAW !!! BISA LUDES 50 KG ADONAN BAKSO !!! HARGA 9000 RASA JUARA !! JUALAN DARI TAHUN 1976","2020-07-09T08:00:01Z","UCxyKmFr6St3_7EF80E1Gn7w","Evan Media","19","20.10.07","KULINER JOGJA|KULINER JAKARTA|KULINER SOLO|KULINER BOGOR|KULINER SURABAYA|KULINER SEMARANG|KULINER VIRAL|KULINER TRENDING|KULINER|JAJANAN SOLO|JAJANAN MURAH|JAJANAN JOGJA|JAJANAN JAKARTA|MIE AYAM ENAK|MIE AYAM VIRAL|MIEA AYAM JOGJA|MIE AYAM DEPOK|RUMAH MAKAN GRATIS|EVAN MEDIA|HOBBY MAKAN|TANBOY KUN|NEX CARLOS|MGDALENAF|DUNIA MANJI|VIRAL|DEDDY CORBUZIER|RANS ENTERTAINMENT|ATTA HALILINTAR|RIA SW|KULINER MALAM JOGJA","169750","2320","105","334","https://i.ytimg.com/vi/6e6a0PdFofk/default.jpg","False","False","►Beli Merchandise Kuliner Indonesia     https://www.bukalapak.com/u/foodiesmerch    https://www.tokopedia.com/foodiesmerch    Instagram @foodiesmerch.co ►Find Me On    Instagram @evan_media & @ghardaksm | Facebook : Evan Media ----------------------------------------------------------------------------BAKSO GORENG ANUGERAH | KULINER BANDUNG► Lokasi : GOR PAJAJARAN BANDUNG► Harga : Rp 9.000Salam #EvanMedia #BikinNgiler :)Business Inquiry : ►Email  : Evanmediaqu@gmail.com►Contact : 087777940717"
"16C7p0YPymc","Anang GAK IKHLAS Aurel Nikah Sama Atta?? | OKAY BOS (08/07/20) Part 3","2020-07-08T13:10:13Z","UC24_Z2L-8Ki183AI9zJJzNQ","TRANS7 OFFICIAL","24","20.10.07","TRANS7|TRANSMEDIA|#StayHome|#WithMe|#StayAtHome|TRANS7 LIVESTREAMING|ACARA TRANS7|TRANS7 LIVE|TRANS7 HARI INI|OKAY BOS|OKAY BOS TRANS7|RAFFI AHMAD|OKAY BOS HARI INI|OKAY BOS TERBARU|RAFFI AHMAD TRANS7|RAFFI AHMAD OKAY BOS|VICKY PRASETYO|SAHILA|TALKSHOW TRANS7|RANS|RAFFI RANS|RANS ENTERTAINMENT|OKE BOSS|OKAY BOSS|OKE BOS|VICKYNISASI|FILOSOFI EDUKASI VICKY PRASETYO|NAGITA SLAVINA|ASIX|The Hermansyah A6|KELUARGA ANANG ASHANTY|ASIX ANANG ASHANTY","813663","17428","382","1367","https://i.ytimg.com/vi/16C7p0YPymc/default.jpg","False","False","OKAY BOSRabu, 8 Juli 2020PART 1 : https://youtu.be/MeaQZvfEfRkPART 2 : https://youtu.be/dQWnMIsz5ckPART 3 : https://youtu.be/16C7p0YPymcPART 4 : https://youtu.be/4q1C1A884p4PART 5 : https://youtu.be/YUKe-D77Q3E=============OKAY BOSTAYANG SETIAP HARI SENIN - JUMATPUKUL 18.00 - 19.00 WIB================#OkayBosTrans7#RaffiAhmad"
"hevL_khMNgY","BLACKPINK - 'How You Like That' (PARODY) | BLEKJEK - ' Haa Yuk Ban Tai' Concept Teaser Video","2020-07-04T09:00:11Z","UCKmnQK_4cVjPHhXXo_OI5qw","eJ Peace","23","20.10.07","yg entertainment|yg|와이지|k-pop|blackpink|블랙핑크|블핑|제니|로제|리사|지수|lisa|jisoo|jennie|rosé|blink|블링크|how you like that|blackpink how you like that|블랙핑크 how you like that|hylt|blackpink hylt|블랙핑크 hylt|hylt mv|how you like that mv|EJ PEACE|BLEKJEK|INDONESIA|PARODY","288551","31157","807","1909","https://i.ytimg.com/vi/hevL_khMNgY/default.jpg","False","False","2020.07.07 4PM---------------------------------------------------------------Follow us on Instagramhttps://www.instagram.com/ejpeace.ent...https://www.instagram.com/ejprecords/EJ as LISA https://www.instagram.com/great.ej/DENA as JENNIE https://www.instagram.com/maulanahasyim_/GOOD as ROSE https://www.instagram.com/bagud_rp/DAYAT as JISOO https://www.instagram.com/raflihidayatulloh/Follow us on Twitterhttps://twitter.com/ejpeace_ent____________________________________For Business or Any Other Inquirers :ej.peace2@gmail.com___________________________________#blackpink #blekjek #ejpeace #parody #howyoulikethat"
"L-MiZONTtWc","LUCU NYA NEGERIKU GA ADA OBAT - REACTION | Bangpen","2020-07-05T04:00:03Z","UCG7Fzhk0Zce6gKm2pxTH7cQ","Bangpen","20","20.10.07","bangpen|pubg|pubg mobile|pubg mobile indonesia|PLAYERUNKNOWN'S BATTLEGROUNDS|bangpen pubg|pubgm|pubg lite highlights|Bangpen|BANGPEN|bang pen|Bang pen|Bang Pen|BANG PEN|pubg bangpen|live|new|update|lucu nya negeriku|ga ada obat","915128","29321","313","2094","https://i.ytimg.com/vi/L-MiZONTtWc/default.jpg","False","False","WHATSAPPPP CUKKK CUKKK KU !!!► Jangan Lupa Subscribe Guys, GRATIS :     https://www.youtube.com/c/Bangpen?sub_confirmation=1Cuk, ampir tiap hari live di nimo.. GASKAN Follow seru2an bareng.. FOLLOW NIMO ID : bangpen / 685020488Buat kalian yang Top up uc terpercaya disini ya :  http://bit.ly/2uPyXRpinstagram codashop : @codashop.idofficial #Codashop=============================================PUBG MOBILE PLAYLIST VIDEO https://www.youtube.com/playlist?list=PLQ8sJAfRottBSwOmgizM7Dj6wn642-HOu► Follow us on Instagram: ◄Instagram gw cuk :     https://www.instagram.com/bangpen/Editor gw:      https://www.instagram.com/ferryharco/Join discord :     https://discord.gg/WFGnqXCRule di discord:1. No Bacot2 club2. Sopan 3. KOMPAK yang utama4. Skill off HahaJangan lupa sebarkan, like, comment dan subscribe.. THANKS!=============================================#BANGPEN #REACTION"
"8AQ6M1hrdCs","THIS IS ONIC - OVERLORD","2020-07-07T07:30:13Z","UCtFLoujGe_FBSSDQTPHA24A","ONIC Esports","20","20.10.07","mobile legends|mlbb|evos|rrq|zxuan|navi|tnc tiger|aerowolf|onic esports|sonic|pubgm|pubg|dota2|jessnolimit|tuturu|ONICNV|ESPORTSINDONESIA|ONIC Esports|THIS IS ONIC|OVERLORD|MPL ID|ONICMLBB|onic esport channel","103782","5071","94","668","https://i.ytimg.com/vi/8AQ6M1hrdCs/default.jpg","False","False","THIS IS ONIC - MPL ID S6 ROSTER#ONIC #ONICMLBB #GOONICJangan lupa LIKE, COMMENTS, & SUBSCRIBE yaa... Terima Kasih.============================= Follow Instagram ONIC Esports:https://www.instagram.com/onic.esports/Follow Instagram ONIC Supply:https://www.instagram.com/onicsupplyid/ =============================Follow Tiktok ONIC Esports =============================Kunjungi STORE kami untuk Merchandise :Tokopedia : https://www.tokopedia.com/onicesports"
"cad_xvCzO_o","PERTARUNGAN MAELL LEE","2020-07-03T12:29:37Z","UCgYmNAhjfv5GYWBOfzp831Q","Maell Lee","23","20.10.07","maelle|maellers|bukan|kaleng|gak ada otak kau|kuretakkan|ginjal|kau|video baru maell lee","1184075","45344","1129","3246","https://i.ytimg.com/vi/cad_xvCzO_o/default.jpg","False","False","GAK FOLLOW RETAK GINJAL KAU!!!INSTAGRAM @maell_leehttps://www.instagram.com/maell_lee/@rama_djarothttps://www.instagram.com/rama_djarot/@yogirocks_https://www.instagram.com/yogirocks_/@suciekopurnomohttps://www.instagram.com/suciekopurnomo/BUSINESS INQUIRIESEmail : maelllee.management@gmail.comTelp : 082210013138 (egy) - 0818951886 (robert)"
"GL1rSMr41oM","SAHABAT UMI YANG BURUK HATI","2020-07-07T06:18:59Z","UCfx3oPv3cJm2aCJ7UnhKx8A","Arif muhammad","23","20.10.07","arif muhammad|mak beti|ma beti|mamak beti|komedi|sketsa|medan|malaysia|gibah|commedi","1890910","84115","1857","6147","https://i.ytimg.com/vi/GL1rSMr41oM/default.jpg","False","False","find me on sosial media :Instagram: https://www.instagram.com/arifmuhammaddd_/Facebook:  https://web.facebook.com/arifmuhammaddd/?_rdc=1&_rdrsubscribe channel baru juaga  ya: https://www.youtube.com/channel/UCgw8MA5E6okfSgEAlWN-VCQfor bussines Email: arifmuhammadd35@gmail.com"
"Xaab4HhJMSU","(Weird Genius) Lathi - Sungha Jung","2020-07-05T04:05:53Z","UCjWRi2qaGtKjQyoQLc4OGkw","Sungha Jung","10","20.10.07","[none]","812198","66194","571","4184","https://i.ytimg.com/vi/Xaab4HhJMSU/default.jpg","False","False","Sungha http://www.sunghajung.com arranged and played Lathi from Weird GeniusTuning : DbAbDbGbBbEb 2 Capo #SunghaJung #Lathi #WeirdGenius #pop #fingerstyle #guitar #fingerstyleguitar #acoustic #solo #cover #guitarcover #핑거스타일 #기타 #정성하 #커버 #팝 #편곡"
"HOAweCg3GOA","Detik-detik Penyerangan Kelompok John Kei - JATANRAS","2020-06-29T16:22:36Z","UCRObaWKEG55XLWjd67_2wjA","Official NET News","25","20.10.07","Berita|News|NETNEWS|OfficialNETNews|net|netmediatama|netmedia|net tv|internasional|tv digital|digital|Television (Invention)|Indonesia (Country)|Feature|Current Affairs","659797","3636","319","600","https://i.ytimg.com/vi/HOAweCg3GOA/default.jpg","False","False","Subscribe Official NET. News Youtube Channel:https://www.youtube.com/OfficialNetNewsdan ikuti berita-berita terkini di NET. News via streaming di: http://www.netmedia.co.id/live-streamingserta baca beritanya di:http://news.netmedia.co.idFollow & Mention Twitter kami: https://twitter.com/OfficialNETNewsFollow & Like Facebook Fanpage kami: https://www.facebook.com/OfficialNETNewsFollow & Share Instagram kami:https://www.instagram.com/officialnet.news---Syarat & Ketentuan: http://bit.ly/1jAbOYj"
"yg6V4-z9AI4","YOUTUBER LAWAS","2020-07-04T08:30:40Z","UCJTUhLSdcnP92xb62hA8RFA","Bayu Skak","23","20.10.07","Bayu Skak|Comedy|Stand up comedy|video blog|yt:cc=on|Funny|Parody|Kocak|Lucu|Gendeng|Indonesia|Javanese Language (Human Language)|Indonesian Youtubers|Javanese Vloggers|youtubers|youtuber|lama|lawas|old youtubers|skinnyindonesia24|youtube lebih dari tv|indonesia|pensiun|raditya dika|chandra liow|adsense|artis|youtuber baru|yowisben|heybayuskak","1145469","87680","769","5886","https://i.ytimg.com/vi/yg6V4-z9AI4/default.jpg","False","False","Menanggapi banyak sekali komentar-komentar tentang lebih baik berkarya seperti dulu saja mas bay. Simak video ini dari awal hingga habis. Sekarang mencoba metode baru dengan bertatap muka yang hasilnya sangat efektif sekali untuk mendengar aspirasi dari SKAKMATE, mungkin kedepan akan sering menggunakan metode ini..Bayu SKAKSUBSCRIBE http://bit.ly/2M870fJ.Bayu Skak Daily LifeSUBSCRIBE http://bit.ly/2QqbTiI.Official Merch SKAK INDUSTRIES https://www.instagram.com/skakindustries/SKAK FOODhttps://www.instagram.com/skakfood/INSTAGRAM: http://instagram.com/moektitoTWITTER: http://twitter.com/moektito"
"uT35QtrghfU","SILET - Hotma Sitompul Blak-Blakan Soal Keresahan Baim Wong [02 Juli 2020]","2020-07-02T14:46:36Z","UC4yu5KnMvVX_seRuGzKQBZg","RCTI - INFOTAINMENT","24","20.10.07","Silet|RCTI|Silet Hari Ini|Artis|Infotainment|Artis Terbaru|Silet RCTI|Viral|Fakta","891594","9492","318","2411","https://i.ytimg.com/vi/uT35QtrghfU/default.jpg","False","False","Yuk saksikan Silet Full Episode,klik http://bit.ly/35xQObTSusunan Silet 02 Juli 2020 :Part 1 https://youtu.be/neLJfmfxS5UPart 2 https://youtu.be/qLNj5tdxOkkPart 3 https://youtu.be/uT35QtrghfUPart 4 https://youtu.be/SNU2RyYMCjMPart 5 https://youtu.be/qImm1OtjA8oPart 6 https://youtu.be/Zvs0j-nXlrkPart 7 https://youtu.be/O-OxqG6_drsPart 8 https://youtu.be/pxleJvL3pLIPart 9 https://youtu.be/L2bq54a5QSsSubscribe RCTI Infotainment: http://bit.ly/RCTIInfotainmentSilet hadir untuk mengupas tuntas kisah dan kasus para selebritis tanah air. Dengan gaya bahasa yang puitis, Silet menjadikan hal-hal yang tabu menjadi layak dan patut diperbincangkanCheck Our Official WebsiteWebsite: https://bit.ly/2yFOfXP Twitter: https://bit.ly/1GxQZ9sFacebook: https://bit.ly/1dvz1auInstagram: https://bit.ly/2OUKyaG"
"ZDMYINfRvTM","Juventus 4-1 Torino | Ronaldo and Dybala Score as Juve Secure Comfortable Derby Win! | Serie A TIM","2020-07-04T18:15:00Z","UCBJeMCIeLQos7wacox4hmLQ","Serie A","17","20.10.07","Juventus|Juventus 4 - 1 Torino|Juventus v Torino|Cristiano Ronaldo goal|Juventus win|Ronaldo|Cristiano Ronaldo|Dybala|CR7|Juan Cuadrado|Paulo Dybala|Serie A|Inter Milan|Napoli|calcio|full highlights|AC Milan|Italia|Roma|highlights|goals|Higuain|Insigne|watch|stream|partita|migliori gol|migliori in campo|migliori al mondo|gol del mese|federcalcio|lukaku|balotelli|sp:ty=high|sp:dt=2020-07-04T15:15:00Z|sp:st=soccer|sp:li=seri|sp:ti:home=JUV|sp:ti:away=TOR|sp:vl=en","11395919","191923","5066","8586","https://i.ytimg.com/vi/ZDMYINfRvTM/default.jpg","False","False","Juventus sits comfortably at the top of the league after the 4 - 1 win against Torino, with goals from Paulo Dybala, Juan Cuadrado, Cristiano Ronaldo and own goal from Koffi Djidji | Serie A TIMThis is the official channel for the Serie A, providing all the latest highlights, interviews, news and features to keep you up to date with all things Italian football.Subscribe to the channel here! https://bit.ly/2OM2Eax Find out more about the Serie A at: http://www.legaseriea.it/en/ Questo è il canale ufficiale della Serie A, dove potrai avere accesso ai momenti salienti, alle interviste, alle notizie e alle funzionalità del momento per rimanere aggiornato sulle ultime novità del campionato.Iscriviti qui al canale! https://bit.ly/2OM2EaxPer maggiori informazioni sulla Serie A: http://www.legaseriea.it/it"
